city_norm,snapshot_year,price_level,price_momentum_3y,y_cagr_10y
SPLENDORA,2006,133021.49319798092,0.09330613721421388,0.02090596427271585
SPLENDORA,2007,126765.49205746072,0.03691956781009331,0.028442237787815294
SPLENDORA,2008,119556.5094879789,-0.00817330546232442,0.04503255881652435
SPLENDORA,2009,113758.3655652126,-0.05080849730757264,0.05378596802593605
SPLENDORA,2010,109141.84914350782,-0.04867242126300242,0.06789942012190253
SPLENDORA,2011,107174.84908354707,-0.03578647762966536,0.08649898187861194
SPLENDORA,2012,109452.97836054629,-0.012778177834554927,0.08927612302477006
SPLENDORA,2013,116387.06652457605,0.021655486343258534,0.08163574494416181
SPLENDORA,2014,138085.11940481243,0.08813972726151675,0.061006165629494014
SPLENDORA,2015,157103.50728649975,0.12802683743409982,0.0462790007514533
SPRING,2000,156814.1536897849,,0.01251087727937561
SPRING,2001,155322.0142145592,,0.010081870257766079
SPRING,2002,160758.26648244305,,0.008340067465010703
SPRING,2003,164001.7009315162,0.01505061325621404,0.01532541973831747
SPRING,2004,176831.6319345722,0.044180664705164574,0.018861285051229304
SPRING,2005,179085.74867362398,0.036643043091799665,0.02502173599219626
SPRING,2006,184300.9067047996,0.03966408074480787,0.024623395063350983
SPRING,2007,188914.77301767984,0.022277154148022893,0.02391080213954222
SPRING,2008,182175.5013889291,0.00571821418970786,0.032131381552942706
SPRING,2009,181570.5709101637,-0.004962773149627897,0.03596939829984014
SPRING,2010,177575.167660307,-0.020422568476955227,0.04480432260736911
SPRING,2011,171711.2599962893,-0.01952558108205782,0.06694900727478892
SPRING,2012,174680.15203143857,-0.012813136952504744,0.07823524481666655
SPRING,2013,190941.77071359672,0.024486494123230562,0.0665621203005533
SPRING,2014,213162.37783441445,0.07474127239023742,0.056753435248301676
SPRING,2015,229293.51692253197,0.09492088084366501,0.04840358798128275
SPRING BRANCH,2009,252229.98528569887,,0.044354863871718386
SPRING BRANCH,2010,253736.020976165,,0.05420632123690661
SPRING BRANCH,2011,254016.77315184535,,0.07640692912094083
SPRING BRANCH,2012,264984.6442184295,0.016579461003523255,0.08409664257588156
SPRING BRANCH,2013,280414.621741902,0.03388644975832622,0.07680285187592872
SPRING BRANCH,2014,296719.40224715933,0.05316039054409827,0.07173708162668513
SPRING BRANCH,2015,317310.4952143702,0.061910487173144624,0.06306045466542476
SPRINGTOWN,2009,149288.5905970685,,0.061868067360473455
SPRINGTOWN,2010,137958.42123309415,,0.08005543002601612
SPRINGTOWN,2011,131308.4089023889,,0.10388919609652292
SPRINGTOWN,2012,143692.11613786608,-0.012655356899042736,0.10513772080641393
SPRINGTOWN,2013,157164.9538300775,0.04440553437844086,0.09469496768967933
SPRINGTOWN,2014,173351.664047342,0.09701312929178552,0.08587912867676373
SPRINGTOWN,2015,194147.21889942008,0.10551866077489169,0.07284767969650963
STAFFORD,2000,124755.26682019937,,0.011571366748580614
STAFFORD,2001,125760.59408272688,,0.007118123181371505
STAFFORD,2002,130865.27236343511,,0.007432231355854357
STAFFORD,2003,133176.0169929446,0.022011331046578375,0.013002801496650562
STAFFORD,2004,143282.80063964744,0.044439192904552005,0.01503808421885422
STAFFORD,2005,146492.88425841057,0.03831877122972527,0.020789581747714614
STAFFORD,2006,147754.37436836562,0.03523300229458415,0.02609020236429438
STAFFORD,2007,152734.18897914307,0.021521238414050625,0.027495416264558648
STAFFORD,2008,143446.85223677786,-0.006979614143872714,0.03878140010646414
STAFFORD,2009,143804.57432562046,-0.008991336419933993,0.04221282638368273
STAFFORD,2010,139966.52092010758,-0.0286793208377768,0.05144268231474913
STAFFORD,2011,135004.63914024105,-0.02001546267940979,0.07067040261787616
STAFFORD,2012,140923.30734646192,-0.00672377102616728,0.08003677189193481
STAFFORD,2013,151541.81559025767,0.02683998765330564,0.07329294515430496
STAFFORD,2014,166347.9428610386,0.0720694343530699,0.06363187282971605
STAFFORD,2015,179961.17470553986,0.08492237019370741,0.0531183511294151
